30 1230   
1 2 98 12 103
1 8 110 22 116
1 23 114 3 131
1 28 107 17 89
1 13 87 27 108
1 26 106 14 98
1 21 130 2 109
1 22 99 4 107
1 7 98 6 99
1 5 96 30 117
1 1 118 9 114
1 18 114 15 108
1 13 122 11 106
1 19 123 26 108
1 20 85 10 121
1 28 101 12 94
1 30 99 23 94
1 4 109 16 106
1 8 98 1 116
1 3 102 5 118
1 15 86 17 96
1 25 110 27 118
1 24 69 29 103
1 6 109 22 103
1 21 111 23 97
1 26 108 9 115
1 2 91 28 105
1 18 111 11 116
1 25 117 19 112
1 10 130 7 112
1 24 95 14 90
1 8 101 4 93
1 3 103 9 115
1 21 115 12 111
1 20 89 30 99
1 11 97 1 109
1 6 101 16 122
1 29 85 5 92
1 13 102 15 113
1 10 79 27 87
1 25 120 7 132
1 22 100 28 105
1 13 105 19 109
1 2 120 23 105
1 29 94 17 85
1 26 88 20 80
1 27 88 4 91
1 8 91 6 124
1 23 75 12 91
1 22 96 2 107
1 17 91 9 92
1 30 117 1 102
1 26 102 5 109
1 10 109 18 104
1 15 103 24 97
1 4 105 3 100
1 16 113 19 99
1 11 107 21 111
1 15 100 14 107
1 17 104 6 113
1 1 122 30 101
1 28 79 2 91
1 22 102 9 118
1 20 115 5 107
1 29 89 11 87
1 26 104 18 113
1 16 88 27 112
1 23 103 8 104
1 14 107 24 119
1 7 103 25 109
1 13 98 10 114
1 19 84 12 92
1 6 95 3 104
1 5 94 20 106
1 29 91 21 113
1 25 94 13 96
1 18 132 30 129
1 4 105 9 112
1 17 90 1 101
1 28 109 11 112
1 22 97 16 108
1 15 104 27 110
1 24 94 26 116
1 7 120 10 128
1 8 116 14 105
1 12 110 3 120
1 28 115 19 91
1 5 89 22 111
1 1 112 9 95
1 6 107 20 93
1 29 93 18 84
1 27 92 21 111
1 4 115 17 91
1 2 102 24 99
1 23 105 25 108
1 8 90 13 105
1 11 101 12 104
1 7 111 26 133
1 23 105 10 117
1 30 101 14 88
1 3 99 16 110
1 21 119 28 100
1 1 102 5 100
1 27 101 15 87
1 24 116 18 121
1 20 91 19 99
1 7 97 8 88
1 14 75 29 123
1 26 93 25 105
1 2 90 13 114
1 5 98 12 96
1 3 105 22 139
1 4 100 23 85
1 21 82 9 88
1 11 106 6 100
1 30 94 10 102
1 1 97 28 105
1 8 109 15 105
1 24 94 17 105
1 13 99 18 79
1 20 89 7 91
1 19 92 27 100
1 10 103 29 96
1 30 111 26 120
1 16 100 14 102
1 3 87 6 107
1 5 103 11 100
1 22 114 12 94
1 8 95 19 101
1 13 117 21 119
1 2 109 25 116
1 23 91 4 100
1 7 98 9 89
1 3 91 20 105
1 6 110 1 108
1 28 99 15 95
1 22 110 17 113
1 18 85 29 98
1 16 112 26 106
1 2 109 10 106
1 30 106 24 99
1 12 115 23 102
1 9 94 5 90
1 28 95 27 102
1 26 115 8 106
1 16 93 25 110
1 19 106 3 87
1 4 103 6 112
1 21 110 11 118
1 30 109 13 114
1 7 88 18 78
1 15 107 22 119
1 29 101 24 86
1 5 102 17 98
1 12 92 20 87
1 25 111 10 136
1 2 107 14 100
1 19 93 23 107
1 4 90 28 96
1 24 90 1 103
1 5 92 15 108
1 9 89 16 107
1 6 109 17 80
1 21 124 8 102
1 27 88 29 86
1 25 115 26 107
1 18 124 10 117
1 14 81 13 103
1 6 109 12 123
1 9 108 22 104
1 3 103 30 121
1 19 97 2 104
1 4 111 20 97
1 11 86 7 88
1 21 115 25 120
1 13 91 14 81
1 28 87 1 95
1 24 124 11 115
1 5 98 16 106
1 18 105 26 97
1 27 101 10 112
1 3 99 4 113
1 16 109 22 112
1 20 109 23 102
1 17 109 2 124
1 30 99 9 112
1 12 98 28 111
1 14 102 19 110
1 15 93 7 103
1 27 98 8 102
1 13 102 29 99
1 24 121 19 100
1 2 107 1 118
1 10 100 15 99
1 6 102 5 105
1 18 106 25 105
1 21 112 26 114
1 4 98 30 113
1 14 110 11 130
1 7 91 13 98
1 29 100 8 84
1 17 109 23 108
1 3 105 12 129
1 22 96 16 118
1 10 92 27 86
1 28 93 20 89
1 1 94 6 109
1 17 98 22 107
1 4 114 2 100
1 30 120 3 111
1 11 129 18 105
1 5 121 19 116
1 14 79 21 112
1 7 101 29 92
1 26 105 24 101
1 20 90 12 102
1 16 99 9 93
1 23 98 28 122
1 21 98 27 102
1 15 84 13 110
1 16 88 2 98
1 28 103 3 96
1 23 105 5 115
1 22 103 4 117
1 9 112 6 110
1 27 96 7 91
1 26 81 11 116
1 12 97 17 92
1 19 109 18 144
1 1 98 30 109
1 15 104 10 125
1 29 96 14 101
1 13 105 24 114
1 8 99 25 107
